target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
2,4.0,44,42.5,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,7.1,44,42.0,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,2.7,42,43.6,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,49.2,50,18.8,11,"5, 6, 9, 16, 18, 19, 20, 21, 25, 26, 27",0.5294117647058824,0.7333333333333334,1.0,0.6313725490196078
2,6.4,43,49.4,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,5.1,50,41.9,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,1.0,0.6313725490196078
2,4.9,47,32.4,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,3.3,44,36.6,11,"3, 4, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,49.1,39,17.0,11,"5, 6, 9, 16, 18, 20, 21, 24, 25, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,32.6,48,17.4,11,"5, 6, 9, 16, 18, 19, 20, 21, 25, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,36.8,40,16.8,11,"5, 6, 9, 16, 18, 20, 21, 22, 23, 26, 27",0.5294117647058824,0.7333333333333334,0.0,0.6313725490196078
2,28.8,19,49.0,14,"5, 6, 7, 8, 9, 11, 12, 13, 24, 25, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
2,38.0,17,27.0,14,"5, 6, 7, 9, 11, 12, 13, 22, 23, 24, 26, 27, 28, 29",0.3181818181818182,0.9333333333333333,0.0,0.6257575757575757
